[DEBUG] 2022-10-04 12:38:06.115 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-10-04 12:38:06.123 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-10-04 12:38:06.128 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2022-10-04 12:38:06.205 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2022-10-04 12:38:06.208 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2022-10-04 12:38:06.468 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2022-10-04 12:38:06.469 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2022-10-04 12:38:06.481 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2022-10-04 12:38:06.778 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2022-10-04 12:38:06.802 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2022-10-04 12:38:06.803 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2022-10-04 12:38:06.900 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@10dc7d6
[DEBUG] 2022-10-04 12:38:06.902 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@35eb4a3b
[DEBUG] 2022-10-04 12:38:06.902 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@35eb4a3b
[DEBUG] 2022-10-04 12:38:06.905 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3a22bad6
[DEBUG] 2022-10-04 12:38:06.905 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3a22bad6
[DEBUG] 2022-10-04 12:38:06.907 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@71d9cb05
[DEBUG] 2022-10-04 12:38:06.908 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@71d9cb05
[DEBUG] 2022-10-04 12:38:06.910 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@38792286
[DEBUG] 2022-10-04 12:38:06.911 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@38792286
[DEBUG] 2022-10-04 12:38:06.913 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@10fda3d0
[DEBUG] 2022-10-04 12:38:06.913 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@10fda3d0
[DEBUG] 2022-10-04 12:38:06.915 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@73fb1d7f
[DEBUG] 2022-10-04 12:38:06.915 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@73fb1d7f
[DEBUG] 2022-10-04 12:38:06.916 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@3dd4a6fa
[DEBUG] 2022-10-04 12:38:06.917 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@3dd4a6fa
[DEBUG] 2022-10-04 12:38:06.917 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@3dd4a6fa
[DEBUG] 2022-10-04 12:38:06.919 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@2412a42b
[DEBUG] 2022-10-04 12:38:06.921 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@5ba26eb0
[DEBUG] 2022-10-04 12:38:06.921 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@5ba26eb0
[DEBUG] 2022-10-04 12:38:06.921 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@5ba26eb0
[DEBUG] 2022-10-04 12:38:06.922 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@1e86a5a7
[DEBUG] 2022-10-04 12:38:06.923 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@23a5818e
[DEBUG] 2022-10-04 12:38:06.924 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@23a5818e
[DEBUG] 2022-10-04 12:38:06.926 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6850b758
[DEBUG] 2022-10-04 12:38:06.926 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6850b758
[DEBUG] 2022-10-04 12:38:06.928 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@75961f16
[DEBUG] 2022-10-04 12:38:06.928 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@75961f16
[DEBUG] 2022-10-04 12:38:06.929 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@24db6ce
[DEBUG] 2022-10-04 12:38:06.929 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@24db6ce
[DEBUG] 2022-10-04 12:38:06.930 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6a638c79
[DEBUG] 2022-10-04 12:38:06.931 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6a638c79
[DEBUG] 2022-10-04 12:38:06.931 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@3fe46690
[DEBUG] 2022-10-04 12:38:06.933 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@18da4dd
[DEBUG] 2022-10-04 12:38:06.933 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@18da4dd
[DEBUG] 2022-10-04 12:38:06.933 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@18da4dd
[DEBUG] 2022-10-04 12:38:06.934 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@7d04529c
[DEBUG] 2022-10-04 12:38:06.935 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@7d04529c
[DEBUG] 2022-10-04 12:38:06.935 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@7d04529c
[DEBUG] 2022-10-04 12:38:06.937 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@720bf653
[DEBUG] 2022-10-04 12:38:06.937 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@70c53dbe
[DEBUG] 2022-10-04 12:38:06.938 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@109a2025
[DEBUG] 2022-10-04 12:38:06.939 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@109a2025
[DEBUG] 2022-10-04 12:38:06.939 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@109a2025
[DEBUG] 2022-10-04 12:38:06.940 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6c9320c2
[DEBUG] 2022-10-04 12:38:06.941 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6c9320c2
[DEBUG] 2022-10-04 12:38:06.941 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6c9320c2
[DEBUG] 2022-10-04 12:38:06.942 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@7915bca3
[DEBUG] 2022-10-04 12:38:06.943 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@4a67b4ec
[DEBUG] 2022-10-04 12:38:06.945 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@1442f788
[DEBUG] 2022-10-04 12:38:06.945 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1442f788
[DEBUG] 2022-10-04 12:38:06.946 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@7a04fea7
[DEBUG] 2022-10-04 12:38:06.948 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@2b03d52f
[DEBUG] 2022-10-04 12:38:06.949 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@2b03d52f
[DEBUG] 2022-10-04 12:38:06.951 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@7661b5a
[DEBUG] 2022-10-04 12:38:06.951 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@7661b5a
[DEBUG] 2022-10-04 12:38:06.952 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@4e08acf9
[DEBUG] 2022-10-04 12:38:06.953 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@14ef2482
[DEBUG] 2022-10-04 12:38:06.954 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@302edb74
[DEBUG] 2022-10-04 12:38:06.958 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@46185a1b
[DEBUG] 2022-10-04 12:38:06.958 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@46185a1b
[DEBUG] 2022-10-04 12:38:06.960 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1ac4ccad
[DEBUG] 2022-10-04 12:38:06.960 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@fd9ebde
[DEBUG] 2022-10-04 12:38:06.960 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@14982a82
[DEBUG] 2022-10-04 12:38:06.960 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@4ee5b2d9
[DEBUG] 2022-10-04 12:38:06.961 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@72f8ae0c
[DEBUG] 2022-10-04 12:38:06.961 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@323f3c96
[DEBUG] 2022-10-04 12:38:06.961 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6726cc69
[DEBUG] 2022-10-04 12:38:06.961 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4b6d92e
[DEBUG] 2022-10-04 12:38:07.000 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2022-10-04 12:38:07.000 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2022-10-04 12:38:07.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-04 12:38:07.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-04 12:38:07.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2022-10-04 12:38:07.002 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2022-10-04 12:38:07.003 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2022-10-04 12:38:07.004 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-04 12:38:07.004 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2022-10-04 12:38:07.005 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2022-10-04 12:38:07.005 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2022-10-04 12:38:07.005 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2022-10-04 12:38:07.005 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-04 12:38:07.006 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2022-10-04 12:38:07.013 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/RecipeTracker
[INFO ] 2022-10-04 12:38:07.013 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2022-10-04 12:38:07.013 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2022-10-04 12:38:07.148 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2022-10-04 12:38:07.337 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2022-10-04 12:38:07.337 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.22 (Revision: d64b664fa93e81296a377de031b8123a67e6def2)
      major : 8
      minor : 0
[DEBUG] 2022-10-04 12:38:07.337 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2022-10-04 12:38:07.372 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2022-10-04 12:38:07.400 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2022-10-04 12:38:07.434 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2022-10-04 12:38:07.479 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2022-10-04 12:38:07.483 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@27329d2a] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@7978e022]
[DEBUG] 2022-10-04 12:38:07.532 [main] AnnotationBinder - Binding entity from annotated class: com.ericmclaughlin.entity.Recipe
[DEBUG] 2022-10-04 12:38:07.553 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-10-04 12:38:07.557 [main] EntityBinder - Import with entity name Recipe
[DEBUG] 2022-10-04 12:38:07.561 [main] EntityBinder - Bind entity com.ericmclaughlin.entity.Recipe on table recipes
[DEBUG] 2022-10-04 12:38:07.593 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-04 12:38:07.597 [main] PropertyBinder - MetadataSourceProcessor property recipeId with lazy=false
[DEBUG] 2022-10-04 12:38:07.599 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:recipeId]
[DEBUG] 2022-10-04 12:38:07.602 [main] SimpleValueBinder - building SimpleValue for recipeId
[DEBUG] 2022-10-04 12:38:07.604 [main] PropertyBinder - Building property recipeId
[DEBUG] 2022-10-04 12:38:07.609 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(recipe_id)]), recipeId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2022-10-04 12:38:07.612 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='cookbook_cd', referencedColumn='', mappedBy=''}
[DEBUG] 2022-10-04 12:38:07.614 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=cookbooks, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-04 12:38:07.617 [main] PropertyBinder - Building property cookbooks
[DEBUG] 2022-10-04 12:38:07.618 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-04 12:38:07.618 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2022-10-04 12:38:07.618 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:description]
[DEBUG] 2022-10-04 12:38:07.618 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2022-10-04 12:38:07.619 [main] PropertyBinder - Building property description
[DEBUG] 2022-10-04 12:38:07.619 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=notes, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-04 12:38:07.620 [main] PropertyBinder - MetadataSourceProcessor property notes with lazy=false
[DEBUG] 2022-10-04 12:38:07.620 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:notes]
[DEBUG] 2022-10-04 12:38:07.620 [main] SimpleValueBinder - building SimpleValue for notes
[DEBUG] 2022-10-04 12:38:07.620 [main] PropertyBinder - Building property notes
[DEBUG] 2022-10-04 12:38:07.620 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=page_number, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-04 12:38:07.620 [main] PropertyBinder - MetadataSourceProcessor property pageNumber with lazy=false
[DEBUG] 2022-10-04 12:38:07.620 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:pageNumber]
[DEBUG] 2022-10-04 12:38:07.621 [main] SimpleValueBinder - building SimpleValue for pageNumber
[DEBUG] 2022-10-04 12:38:07.621 [main] PropertyBinder - Building property pageNumber
[DEBUG] 2022-10-04 12:38:07.621 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_name, insertable=true, updatable=true, unique=false}
