[DEBUG] 2022-10-05 11:10:30.486 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-10-05 11:10:30.491 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-10-05 11:10:30.494 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2022-10-05 11:10:30.544 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2022-10-05 11:10:30.545 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2022-10-05 11:10:30.702 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2022-10-05 11:10:30.703 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2022-10-05 11:10:30.707 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2022-10-05 11:10:30.905 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2022-10-05 11:10:30.925 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2022-10-05 11:10:30.926 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2022-10-05 11:10:30.995 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@38aafb53
[DEBUG] 2022-10-05 11:10:30.996 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3eda0aeb
[DEBUG] 2022-10-05 11:10:30.996 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3eda0aeb
[DEBUG] 2022-10-05 11:10:30.997 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4f668f29
[DEBUG] 2022-10-05 11:10:30.997 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4f668f29
[DEBUG] 2022-10-05 11:10:30.998 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@64b3b1ce
[DEBUG] 2022-10-05 11:10:30.998 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@64b3b1ce
[DEBUG] 2022-10-05 11:10:30.999 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@56afdf9a
[DEBUG] 2022-10-05 11:10:31.000 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@56afdf9a
[DEBUG] 2022-10-05 11:10:31.001 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@245ec1a6
[DEBUG] 2022-10-05 11:10:31.001 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@245ec1a6
[DEBUG] 2022-10-05 11:10:31.001 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@6f1a80fb
[DEBUG] 2022-10-05 11:10:31.002 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@6f1a80fb
[DEBUG] 2022-10-05 11:10:31.002 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@28cb3a25
[DEBUG] 2022-10-05 11:10:31.002 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@28cb3a25
[DEBUG] 2022-10-05 11:10:31.002 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@28cb3a25
[DEBUG] 2022-10-05 11:10:31.003 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@9aa2002
[DEBUG] 2022-10-05 11:10:31.004 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@6ecdbab8
[DEBUG] 2022-10-05 11:10:31.004 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@6ecdbab8
[DEBUG] 2022-10-05 11:10:31.004 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@6ecdbab8
[DEBUG] 2022-10-05 11:10:31.005 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@2412a42b
[DEBUG] 2022-10-05 11:10:31.006 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@51841ac6
[DEBUG] 2022-10-05 11:10:31.006 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@51841ac6
[DEBUG] 2022-10-05 11:10:31.007 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@10afe71a
[DEBUG] 2022-10-05 11:10:31.007 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@10afe71a
[DEBUG] 2022-10-05 11:10:31.008 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4715ae33
[DEBUG] 2022-10-05 11:10:31.008 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4715ae33
[DEBUG] 2022-10-05 11:10:31.008 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@2a2ef072
[DEBUG] 2022-10-05 11:10:31.008 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@2a2ef072
[DEBUG] 2022-10-05 11:10:31.009 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@c6c82aa
[DEBUG] 2022-10-05 11:10:31.009 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@c6c82aa
[DEBUG] 2022-10-05 11:10:31.009 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@3bddc676
[DEBUG] 2022-10-05 11:10:31.010 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@22e5f96e
[DEBUG] 2022-10-05 11:10:31.010 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@22e5f96e
[DEBUG] 2022-10-05 11:10:31.010 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@22e5f96e
[DEBUG] 2022-10-05 11:10:31.011 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@3b4d50b
[DEBUG] 2022-10-05 11:10:31.011 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@3b4d50b
[DEBUG] 2022-10-05 11:10:31.011 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@3b4d50b
[DEBUG] 2022-10-05 11:10:31.012 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@31a3f4de
[DEBUG] 2022-10-05 11:10:31.012 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@6f3e19b3
[DEBUG] 2022-10-05 11:10:31.013 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@2c7a8af2
[DEBUG] 2022-10-05 11:10:31.013 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@2c7a8af2
[DEBUG] 2022-10-05 11:10:31.013 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@2c7a8af2
[DEBUG] 2022-10-05 11:10:31.014 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@1894e40d
[DEBUG] 2022-10-05 11:10:31.014 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@1894e40d
[DEBUG] 2022-10-05 11:10:31.014 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@1894e40d
[DEBUG] 2022-10-05 11:10:31.014 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@15383681
[DEBUG] 2022-10-05 11:10:31.015 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@761956ac
[DEBUG] 2022-10-05 11:10:31.016 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@68d651f2
[DEBUG] 2022-10-05 11:10:31.016 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@68d651f2
[DEBUG] 2022-10-05 11:10:31.016 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@10643593
[DEBUG] 2022-10-05 11:10:31.017 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@113e13f9
[DEBUG] 2022-10-05 11:10:31.017 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@113e13f9
[DEBUG] 2022-10-05 11:10:31.018 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@5c080ef3
[DEBUG] 2022-10-05 11:10:31.018 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@5c080ef3
[DEBUG] 2022-10-05 11:10:31.018 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@37e0292a
[DEBUG] 2022-10-05 11:10:31.019 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@36a6bea6
[DEBUG] 2022-10-05 11:10:31.019 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@42ea287
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@288ca5f0
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@288ca5f0
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@216e0771
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@21079a12
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@fcc6023
[DEBUG] 2022-10-05 11:10:31.022 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@67c5ac52
[DEBUG] 2022-10-05 11:10:31.023 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@36417a54
[DEBUG] 2022-10-05 11:10:31.023 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2b8bb184
[DEBUG] 2022-10-05 11:10:31.023 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@472a11ae
[DEBUG] 2022-10-05 11:10:31.023 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@dc79225
[DEBUG] 2022-10-05 11:10:31.043 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2022-10-05 11:10:31.044 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2022-10-05 11:10:31.044 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-05 11:10:31.044 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-05 11:10:31.045 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2022-10-05 11:10:31.045 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2022-10-05 11:10:31.045 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2022-10-05 11:10:31.046 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-05 11:10:31.047 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2022-10-05 11:10:31.047 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2022-10-05 11:10:31.048 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2022-10-05 11:10:31.048 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2022-10-05 11:10:31.048 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-05 11:10:31.049 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2022-10-05 11:10:31.053 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/RecipeTracker
[INFO ] 2022-10-05 11:10:31.053 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2022-10-05 11:10:31.054 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2022-10-05 11:10:31.174 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2022-10-05 11:10:31.316 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2022-10-05 11:10:31.316 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.22 (Revision: d64b664fa93e81296a377de031b8123a67e6def2)
      major : 8
      minor : 0
[DEBUG] 2022-10-05 11:10:31.316 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2022-10-05 11:10:31.362 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2022-10-05 11:10:31.383 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2022-10-05 11:10:31.412 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2022-10-05 11:10:31.450 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2022-10-05 11:10:31.452 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3003e580] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@28757abd]
[DEBUG] 2022-10-05 11:10:31.494 [main] AnnotationBinder - Binding entity from annotated class: com.ericmclaughlin.entity.Recipe
[DEBUG] 2022-10-05 11:10:31.510 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-10-05 11:10:31.513 [main] EntityBinder - Import with entity name Recipe
[DEBUG] 2022-10-05 11:10:31.516 [main] EntityBinder - Bind entity com.ericmclaughlin.entity.Recipe on table recipes
[DEBUG] 2022-10-05 11:10:31.537 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-05 11:10:31.539 [main] PropertyBinder - MetadataSourceProcessor property recipeId with lazy=false
[DEBUG] 2022-10-05 11:10:31.540 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:recipeId]
[DEBUG] 2022-10-05 11:10:31.542 [main] SimpleValueBinder - building SimpleValue for recipeId
[DEBUG] 2022-10-05 11:10:31.543 [main] PropertyBinder - Building property recipeId
[DEBUG] 2022-10-05 11:10:31.547 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(recipe_id)]), recipeId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2022-10-05 11:10:31.550 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='cookbook_cd', referencedColumn='', mappedBy=''}
[DEBUG] 2022-10-05 11:10:31.552 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=cookbooks, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-05 11:10:31.555 [main] PropertyBinder - Building property cookbooks
[DEBUG] 2022-10-05 11:10:31.556 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-05 11:10:31.556 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2022-10-05 11:10:31.556 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:description]
[DEBUG] 2022-10-05 11:10:31.556 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2022-10-05 11:10:31.556 [main] PropertyBinder - Building property description
[DEBUG] 2022-10-05 11:10:31.557 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=notes, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-05 11:10:31.557 [main] PropertyBinder - MetadataSourceProcessor property notes with lazy=false
[DEBUG] 2022-10-05 11:10:31.557 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:notes]
[DEBUG] 2022-10-05 11:10:31.557 [main] SimpleValueBinder - building SimpleValue for notes
[DEBUG] 2022-10-05 11:10:31.557 [main] PropertyBinder - Building property notes
[DEBUG] 2022-10-05 11:10:31.557 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=page_number, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-05 11:10:31.557 [main] PropertyBinder - MetadataSourceProcessor property pageNumber with lazy=false
[DEBUG] 2022-10-05 11:10:31.557 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:pageNumber]
[DEBUG] 2022-10-05 11:10:31.558 [main] SimpleValueBinder - building SimpleValue for pageNumber
[DEBUG] 2022-10-05 11:10:31.558 [main] PropertyBinder - Building property pageNumber
[DEBUG] 2022-10-05 11:10:31.558 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_name, insertable=true, updatable=true, unique=false}
